Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
provide.6349,0.0,0.625,0.875,0.875,0.875,0.5,1.0,1.0,0.875,0.625,0.375,0.125,0.125,0.875
provide.6351,0.5,0.25,0.125,0.625,0.5,0.625,1.0,1.0,1.0,0.75,0.625,0.0,0.25,1.0
provide.6784,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0
provide.6953,0.125,0.375,0.25,0.625,0.375,1.0,0.375,1.0,0.75,0.5,0.125,0.0,0.625,0.875
publish.248,1.0,0.375,0.375,0.625,0.375,1.0,1.0,1.0,1.0,0.75,0.625,1.0,0.875,1.0
publish.6390,0.625,0.625,0.5,0.75,0.5,0.875,1.0,1.0,0.625,0.25,1.0,0.625,0.875,0.375
publish.78,1.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.625
purchase.10794,1.0,0.5,0.125,0.625,0.375,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.875
purchase.11404,1.0,0.625,0.5,0.625,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
put.10022,1.0,0.5,0.07142857142857145,0.5357142857142857,0.3571428571428571,0.9642857142857142,1.0,1.0,1.0,0.3928571428571429,0.9642857142857142,0.9285714285714286,0.8571428571428572,0.8571428571428572
put.11487,1.0,0.6071428571428571,0.2142857142857143,0.6428571428571429,0.5,1.0,1.0,1.0,0.9642857142857142,0.8571428571428572,0.8928571428571428,1.0,0.9642857142857142,0.8571428571428572
put.12460,1.0,0.3928571428571429,0.14285714285714285,0.2857142857142857,0.10714285714285715,0.9642857142857142,1.0,1.0,1.0,0.5714285714285714,0.9285714285714286,1.0,1.0,0.8214285714285714
put.2006,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.5
put.6858,0.0,0.3928571428571429,0.17857142857142855,0.3928571428571429,0.10714285714285715,0.7857142857142858,0.9285714285714286,0.8367346938775511,1.0,0.5,0.0357142857142857,0.07142857142857145,0.0,0.8928571428571428
quote.575,0.0,0.0,0.375,0.25,0.0,1.0,1.0,1.0,0.375,0.625,0.0,0.0,0.0,1.0
quote.6834,1.0,0.125,0.125,0.75,0.375,1.0,1.0,1.0,0.75,0.875,1.0,1.0,0.875,1.0
rate.10778,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.5,0.875
re-secure.5732,1.0,0.25,0.125,0.625,0.5,0.875,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
read.5124,0.5,0.25,0.25,0.375,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0
read.6181,1.0,0.5,0.125,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
realize.1876,1.0,0.5,0.0,0.625,0.375,1.0,1.0,1.0,0.625,0.5,1.0,1.0,0.625,1.0
realize.5864,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,0.75,0.75,0.5
realize.8799,1.0,0.5,0.0,0.375,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
recall.1521,1.0,0.75,0.0,0.375,0.0,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0
reccomend.10432,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.625,1.0
receive.2368,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.125,1.0,0.875,0.5,0.625
receive.2620,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.75,0.625,1.0
receive.3344,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.375,0.0,1.0,0.625,0.625,0.0
receive.389,1.0,0.625,0.0,0.5,0.375,1.0,1.0,1.0,1.0,0.5,1.0,0.875,1.0,1.0
recognize.4781,0.5,0.375,0.125,0.625,0.375,0.75,0.625,1.0,0.5,0.5,0.5,0.375,0.25,1.0
recognize.6061,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.5,1.0
recommend.11183,1.0,0.0,0.5,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,1.0
recommend.11256,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.875,1.0,0.875,0.75,0.875
recommend.11653,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,0.625,0.125,1.0,0.875,0.625,0.875
recommend.1224,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.375,0.875
recommend.6821,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,0.625,1.0,0.375,1.0
recommend.8932,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.0,0.75,1.0,0.125,1.0
reduce.5827,0.0,0.375,0.125,0.625,0.375,1.0,0.75,1.0,0.5,0.625,0.0,0.125,0.125,1.0
reek.11195,0.5,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5
refer.1114,0.875,0.625,0.25,0.25,0.0,0.875,1.0,1.0,1.0,0.125,1.0,0.875,0.5,0.875
refer.1956,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.25,0.875,1.0,0.5,0.875
refer.1968,1.0,0.125,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
refer.4165,0.5,0.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,0.0,0.375,0.0,1.0
refer.4823,0.0,0.125,0.125,0.375,0.0,0.875,0.875,0.8571428571428571,0.375,0.5,0.0,0.125,0.125,0.875
refer.5717,0.0,0.25,0.25,0.25,0.0,1.0,0.5,1.0,0.875,0.0,0.0,0.0,0.375,1.0
refer.6804,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.5,0.875
reflect.2226,0.375,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.625,0.625,0.375,0.375,0.75,1.0
reflect.2241,0.375,0.125,0.125,0.625,0.5,1.0,1.0,1.0,1.0,0.375,0.125,0.5,1.0,1.0
reflect.2261,0.25,0.375,0.375,0.375,0.0,0.75,0.75,1.0,0.75,0.625,0.0,0.25,0.375,0.75
reflect.2480,0.0,0.125,0.0,0.375,0.375,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.25,1.0
reflect.3440,0.0,0.25,0.25,0.375,0.375,0.5,0.5,1.0,1.0,0.375,0.0,0.0,0.375,1.0
refuse.10438,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0
refuse.11353,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
refuse.11635,1.0,0.25,0.125,0.5,0.375,1.0,1.0,1.0,0.625,0.625,0.75,1.0,0.625,1.0
refuse.6499,1.0,0.375,0.125,0.5,0.375,0.75,1.0,1.0,0.75,0.625,1.0,1.0,0.75,1.0
refuse.8865,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.5,1.0
refuse.9310,1.0,0.625,0.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.875,1.0
refuse.984,1.0,0.5,0.0,0.625,0.25,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0
reject.9334,1.0,0.5,0.25,0.75,0.75,1.0,1.0,1.0,0.875,0.875,1.0,0.875,0.75,0.875
release.183,1.0,0.5,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0
remain.1506,0.0,0.0,0.0,0.25,0.0,0.875,0.875,0.8571428571428571,0.875,0.125,0.0,0.5,0.0,0.0
remain.2154,1.0,0.5,0.0,0.375,0.5,0.875,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0
remain.317,0.625,0.0,0.25,0.5,0.5,1.0,1.0,1.0,0.875,0.5,0.5,0.875,0.75,1.0
remain.3991,0.125,0.5,0.375,0.375,0.0,0.875,1.0,1.0,0.5,0.75,0.125,0.125,0.375,0.75
remain.5734,1.0,0.75,0.0,0.375,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,0.5
remain.6137,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.375,1.0
remain.6255,0.0,0.0,0.125,0.375,0.0,0.5,1.0,1.0,0.125,0.0,0.0,0.0,0.5,1.0
remain.663,0.5,0.125,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.625,0.75,0.375,0.375,0.125
remember.1211,0.625,0.5,0.125,0.375,0.0,1.0,1.0,1.0,0.625,0.625,1.0,0.75,0.625,1.0
remember.7879,0.125,0.25,0.125,0.125,0.0,0.5,0.5,0.42857142857142855,0.5,0.25,0.125,0.125,0.5,0.25
remove.10138,1.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.625,1.0
renew.4644,0.0,0.25,0.25,0.25,0.0,1.0,0.375,1.0,1.0,0.625,0.0,0.0,0.125,1.0
rent.11714,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,1.0
replace.12157,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.625,1.0
reply.180,1.0,0.375,0.25,0.5,0.375,1.0,1.0,1.0,0.5,1.0,1.0,0.875,0.625,1.0
report.1397,0.875,0.125,0.25,0.75,0.5,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.875,1.0
report.1454,1.0,0.5,0.125,0.625,0.5,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,1.0
report.1460,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
report.1480,1.0,0.25,0.0,0.375,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.875,0.5,1.0
report.38,1.0,0.5,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
report.603,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0
report.6833,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.875,0.0,1.0,0.375,0.875
report.6857,0.0,0.375,0.375,0.375,0.0,1.0,0.125,1.0,1.0,0.375,0.0,0.0,0.25,1.0
report.724,1.0,0.0,0.125,0.375,0.375,0.875,1.0,1.0,1.0,0.875,0.5,1.0,0.5,0.5
represent.5534,0.0,0.25,0.25,0.625,0.375,0.75,0.75,1.0,0.375,0.5,0.0,0.0,0.0,1.0
resist.1050,1.0,0.375,0.375,0.625,0.375,1.0,1.0,1.0,0.75,0.125,1.0,0.875,0.25,0.75
respect.6057,0.875,0.5,0.125,0.5,0.375,1.0,1.0,1.0,0.875,0.875,1.0,0.875,0.75,0.875
respond.11929,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
rest.5135,0.0,0.0,0.25,0.25,0.0,0.625,0.625,0.8571428571428571,0.375,0.125,0.0,0.0,0.875,1.0
return.12447,0.875,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.25,1.0,0.875,0.75,0.875
return.9790,0.875,1.0,0.375,0.5,0.5,1.0,1.0,1.0,0.625,0.0,0.875,0.875,0.625,1.0
review.2317,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5
ring.9889,1.0,0.625,0.125,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.875,0.875
rise.454,1.0,0.375,0.125,0.875,0.875,0.875,1.0,1.0,0.875,0.5,1.0,0.875,0.875,1.0
rock.10309,0.125,0.125,0.125,0.25,0.0,1.0,1.0,1.0,0.5,0.625,0.0,0.25,0.375,0.875
rock.10845,0.5,0.125,0.0,0.0,0.0,0.75,0.75,1.0,1.0,0.0,0.0,0.125,0.75,0.5
rule.1903,0.75,0.625,0.25,0.625,0.375,0.625,0.625,1.0,0.875,0.25,1.0,0.875,0.75,1.0
rule.1907,1.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,1.0,1.0,0.875
run.3132,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.625,0.375,1.0,1.0,0.75,1.0
run.6959,0.125,0.125,0.125,0.125,0.0,0.625,0.375,0.8571428571428571,0.625,0.125,0.0,0.125,0.125,0.5
sail.8868,1.0,0.875,0.0,0.5,0.0,1.0,1.0,1.0,0.75,0.0,0.875,0.875,0.75,0.875
say.10918,1.0,0.25,0.25,0.375,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.875,1.0
say.11225,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
say.11240,1.0,0.125,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.5
say.11561,1.0,0.375,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.5,1.0
say.11633,0.875,0.125,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.375,1.0
say.11658,1.0,0.625,0.375,0.25,0.0,1.0,1.0,1.0,1.0,0.625,0.875,1.0,0.75,1.0
say.11932,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.0,1.0,0.625,0.375,0.5
say.11940,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.875,0.5
say.12219,1.0,0.375,0.5,0.125,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
say.12229,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0
say.12280,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.625,0.125,1.0,0.875,0.5,1.0
say.12375,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.5
say.12386,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
say.12395,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,1.0
say.12398,1.0,0.5,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.5,1.0
say.12399,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0
say.12400,1.0,0.125,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.625,1.0
say.12403,1.0,0.375,0.0,0.125,0.0,0.875,1.0,1.0,0.875,0.0,1.0,1.0,0.375,0.5
say.12404,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
say.12408,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
say.12412,1.0,0.25,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.625,0.875
say.12498,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.375,1.0
say.12528,1.0,0.25,0.0357142857142857,0.14285714285714285,0.10714285714285715,1.0,1.0,1.0,1.0,0.3928571428571429,1.0,1.0,0.6071428571428571,1.0
say.1372,0.625,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.625,0.25,0.5
say.1406,1.0,0.5,0.0,0.5,0.25,1.0,1.0,1.0,0.875,0.5,0.875,1.0,0.75,1.0
say.1422,1.0,0.375,0.375,0.25,0.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.5,0.875
say.1423,1.0,0.375,0.125,0.625,0.375,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.625,1.0
say.1472,0.0,0.625,0.75,0.375,0.375,1.0,0.5,1.0,1.0,0.375,0.0,0.0,0.375,1.0
say.184,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.75,1.0,0.625,1.0
say.187,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.625,1.0
say.1977,0.0,0.25,0.25,0.5,0.5,0.75,0.75,1.0,0.125,0.875,0.0,0.0,0.0,1.0
say.2010,0.0,0.375,0.0,0.0,0.0,0.875,0.875,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
say.2028,1.0,0.375,0.375,0.375,0.0,0.875,1.0,1.0,0.875,0.375,1.0,1.0,0.75,1.0
say.2083,1.0,0.375,0.125,0.5,0.0,0.875,1.0,1.0,0.875,0.875,1.0,0.875,0.5,1.0
say.2103,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,0.5
say.2234,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.5,0.875
say.2249,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.625
say.2269,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.375,0.875
say.2287,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.2326,0.0,0.375,0.0,0.25,0.0,1.0,0.5,1.0,0.375,0.5,0.0,0.0,0.375,0.875
say.2342,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.875,1.0,0.75,0.5,0.875
say.259,1.0,0.375,0.25,0.5,0.0,0.875,1.0,1.0,0.875,0.25,0.875,0.75,0.375,0.75
say.265,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.625,1.0
say.269,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
say.27,1.0,0.375,0.375,0.375,0.0,0.875,1.0,1.0,1.0,0.625,1.0,1.0,0.75,0.75
say.270,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
say.2712,0.875,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.625,0.875
say.2771,1.0,0.625,0.0,0.5,0.375,1.0,1.0,1.0,0.625,0.5,0.75,1.0,0.75,1.0
say.2772,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5
say.2783,1.0,0.125,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
say.2799,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0
say.2832,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.3019,0.8571428571428572,0.14285714285714285,0.0357142857142857,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.8571428571428572,0.3571428571428571,0.9642857142857142,0.8571428571428572,0.5714285714285714,0.6785714285714286
say.376,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.625,1.0
say.377,1.0,0.125,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.125,1.0
say.378,1.0,0.5,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.625,0.875
say.390,0.375,0.25,0.125,0.25,0.0,0.625,0.625,0.5714285714285714,0.625,0.125,0.125,0.125,0.5,0.125
say.3930,0.9642857142857142,0.2857142857142857,0.0357142857142857,0.2142857142857143,0.0,1.0,1.0,1.0,1.0,0.5357142857142857,0.9642857142857142,0.9642857142857142,0.6785714285714286,0.8214285714285714
say.438,1.0,0.5,0.0,0.5,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.625,1.0
say.444,1.0,0.375,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
say.5108,1.0,0.25,0.125,0.25,0.0,0.875,1.0,1.0,1.0,0.875,1.0,1.0,0.5,0.875
say.5110,1.0,0.125,0.0,0.5,0.375,1.0,1.0,1.0,0.875,0.375,0.875,1.0,0.625,1.0
say.5111,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
say.5113,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.625,0.5
say.5116,1.0,0.625,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.75,1.0
say.5120,1.0,0.25,0.0,0.5,0.375,0.875,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0
say.5126,1.0,0.625,0.125,0.375,0.0,0.875,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0
say.5139,1.0,0.25,0.125,0.25,0.0,0.875,1.0,1.0,1.0,0.25,1.0,1.0,0.375,1.0
say.5141,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.625,0.875,0.875,0.5,0.875
say.5146,1.0,0.125,0.375,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
say.5149,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.375,0.5
say.5150,1.0,0.5,0.0,0.75,0.5,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.625,1.0
say.5153,1.0,0.375,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.875,0.625,0.875
say.5155,1.0,0.0,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.5158,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
say.5160,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.5164,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
say.5165,1.0,0.625,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.519,1.0,0.125,0.25,0.125,0.0,1.0,1.0,1.0,0.875,0.875,0.875,1.0,0.5,1.0
say.5418,1.0,0.75,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,1.0
say.5539,1.0,0.5,0.125,0.625,0.375,1.0,1.0,1.0,0.625,0.125,1.0,1.0,0.75,0.875
say.5541,1.0,0.5,0.25,0.25,0.0,0.75,1.0,1.0,1.0,0.25,1.0,1.0,0.625,0.75
say.5544,1.0,0.625,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.75,1.0
say.5546,1.0,0.25,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.875,1.0
say.5548,1.0,0.5,0.25,0.75,0.375,0.875,1.0,1.0,0.875,0.25,1.0,0.875,0.625,0.75
say.5551,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
say.5559,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
say.5757,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.5
say.5758,1.0,0.125,0.125,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.5,1.0
say.576,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.5762,1.0,0.5,0.5,0.5,0.0,0.875,1.0,1.0,0.875,0.625,1.0,0.875,0.25,0.75
say.5764,1.0,0.75,0.0,0.75,0.5,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.375,1.0
say.5774,1.0,0.5,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
say.5776,1.0,0.375,0.25,0.25,0.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.625,1.0
say.5777,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0
say.5778,1.0,0.375,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.625,0.625
say.5783,1.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.875
say.5792,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.125,1.0,0.875,0.625,0.875
say.5946,1.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
say.5947,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
say.5949,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0
say.5950,1.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.625,0.75
say.5953,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.25,0.875
say.6139,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
say.6141,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
say.6147,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
say.6150,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
say.6151,1.0,0.5,0.125,0.625,0.375,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.625,0.875
say.6156,1.0,0.125,0.0,0.25,0.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,0.375,1.0
say.6157,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
say.6160,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
say.63,1.0,0.375,0.125,0.125,0.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.75,1.0
say.631,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
say.633,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
say.6341,1.0,0.375,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.375,0.5
say.6354,1.0,0.375,0.0,0.25,0.0,0.875,1.0,1.0,0.625,0.375,0.75,1.0,0.125,0.5
say.6360,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
say.6364,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
say.6378,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
say.6379,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.625,1.0,1.0,0.625,1.0
